Calibration values (ps) from cell 0 to 1024 :

01046.641	01047.945	01049.244	01050.566	01051.904	01053.249	01054.599	01055.954	cell = 784 to 791
01057.303	01058.636	01059.964	01061.301	01062.658	01063.988	01065.300	01066.633	cell = 792 to 799
01067.986	01069.326	01070.651	01071.977	01073.305	01074.627	01075.945	01077.279	cell = 800 to 807
01078.622	01079.954	01081.286	01082.623	01083.978	01085.320	01086.652	01087.983	cell = 808 to 815
01089.312	01090.629	01091.940	01093.255	01094.567	01095.869	01097.167	01098.472	cell = 816 to 823
01099.778	01101.079	01102.389	01103.712	01105.052	01106.381	01107.716	01109.084	cell = 824 to 831
01110.456	01111.799	01113.124	01114.457	01115.800	01117.121	01118.439	01119.778	cell = 832 to 839
01121.116	01122.445	01123.757	01125.068	01126.398	01127.713	01129.022	01130.359	cell = 840 to 847
01131.734	01133.097	01134.438	01135.788	01137.157	01138.507	01139.846	01141.203	cell = 848 to 855
01142.568	01143.943	01145.320	01146.691	01148.040	01149.351	01150.644	01151.948	cell = 856 to 863
01153.278	01154.611	01155.940	01157.282	01158.630	01159.965	01161.304	01162.640	cell = 864 to 871
01163.942	01165.222	01166.501	01167.797	01169.105	01170.424	01171.734	01173.045	cell = 872 to 879
01174.352	01175.662	01176.974	01178.292	01179.610	01180.891	01182.161	01183.467	cell = 880 to 887
01184.800	01186.133	01187.471	01188.816	01190.145	01191.477	01192.814	01194.154	cell = 888 to 895
01195.479	01196.789	01198.089	01199.405	01200.728	01202.033	01203.323	01204.630	cell = 896 to 903
01205.957	01207.265	01208.573	01209.906	01211.245	01212.571	01213.882	01215.201	cell = 904 to 911
01216.514	01217.816	01219.122	01220.449	01221.805	01223.149	01224.469	01225.797	cell = 912 to 919
01227.144	01228.469	01229.780	01231.107	01232.441	01233.770	01235.099	01236.437	cell = 920 to 927
01237.762	01239.066	01240.366	01241.687	01243.024	01244.364	01245.694	01247.043	cell = 928 to 935
01248.412	01249.760	01251.083	01252.420	01253.764	01255.095	01256.432	01257.803	cell = 936 to 943
01259.172	01260.510	01261.832	01263.157	01264.478	01265.771	01267.047	01268.329	cell = 944 to 951
01269.618	01270.907	01272.193	01273.499	01274.836	01276.173	01277.504	01278.858	cell = 952 to 959
01280.213	01281.551	01282.876	01284.190	01285.501	01286.806	01288.113	01289.458	cell = 960 to 967
01290.818	01292.180	01293.514	01294.843	01296.156	01297.456	01298.765	01300.111	cell = 968 to 975
01301.491	01302.877	01304.260	01305.652	01307.015	01308.340	01309.634	01310.917	cell = 976 to 983
01312.215	01313.534	01314.868	01316.217	01317.568	01318.876	01320.161	01321.446	cell = 984 to 991
01322.746	01324.051	01325.362	01326.703	01328.076	01329.467	01330.860	01332.227	cell = 992 to 999
01333.583	01334.919	01336.224	01337.535	01338.845	01340.160	01341.470	01342.774	cell = 1000 to 1007
01344.095	01345.427	01346.757	01348.077	01349.391	01350.716	01352.056	01353.368	cell = 1008 to 1015
01354.672	01355.998	01357.333	01358.686	01360.034	01361.372	01362.708	01364.026	cell = 1016 to 1023
