Calibration values (ps) from cell 0 to 1024 :

01217.006	01218.295	01219.587	01220.900	01222.217	01223.519	01224.803	01226.093	cell = 912 to 919
01227.417	01228.754	01230.090	01231.437	01232.781	01234.104	01235.434	01236.768	cell = 920 to 927
01238.107	01239.426	01240.714	01242.019	01243.363	01244.708	01246.042	01247.379	cell = 928 to 935
01248.722	01250.031	01251.331	01252.650	01253.993	01255.326	01256.647	01257.989	cell = 936 to 943
01259.358	01260.725	01262.083	01263.428	01264.758	01266.064	01267.343	01268.633	cell = 944 to 951
01269.960	01271.288	01272.605	01273.929	01275.256	01276.576	01277.886	01279.204	cell = 952 to 959
01280.528	01281.847	01283.172	01284.512	01285.854	01287.193	01288.507	01289.806	cell = 960 to 967
01291.094	01292.367	01293.639	01294.929	01296.252	01297.573	01298.886	01300.216	cell = 968 to 975
01301.544	01302.840	01304.125	01305.428	01306.758	01308.095	01309.434	01310.790	cell = 976 to 983
01312.178	01313.536	01314.848	01316.166	01317.472	01318.739	01319.998	01321.279	cell = 984 to 991
01322.593	01323.909	01325.198	01326.485	01327.784	01329.099	01330.427	01331.734	cell = 992 to 999
01333.062	01334.425	01335.777	01337.119	01338.464	01339.799	01341.133	01342.448	cell = 1000 to 1007
01343.763	01345.136	01346.535	01347.908	01349.259	01350.622	01351.983	01353.316	cell = 1008 to 1015
01354.637	01355.969	01357.323	01358.684	01360.025	01361.372	01362.720	01364.039	cell = 1016 to 1023
